fecha,activo,direction,monto,resultado,ganancia_perdida,rsi_9,rsi_14,sma_5,sma_20,cruce_sma,breakout,rsi_reversion,racha_actual,es_rebote,ciclo_martingala,payout_total,payout_multiplier,puntaje_estrategia,result_bin,trade_status,epoch,ts,ia_prob_en_juego,ia_prob_source,ia_decision_id,ia_gate_real,ia_modo_ack,ia_ready_ack,close_0,close_1,close_2,close_3,close_4,close_5,close_6,close_7,close_8,close_9,close_10,close_11,close_12,close_13,close_14,close_15,close_16,close_17,close_18,close_19
2026-03-18 15:18:14,1HZ75V,CALL,4.0,PENDIENTE,,32.99,43.72,3928.0980000000004,3916.416,1,1,0,-2,0,3,7.82,1.955,0.666667,,PRE_TRADE,1773865094,2026-03-18T20:18:14.425795+00:00,,,fulll45|1773865094|C3|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:18:14.425795+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:20:20,1HZ75V,CALL,4.0,PÉRDIDA,-4.0,32.99,43.72,3928.0980000000004,3916.416,1,1,0,-2,0,3,7.82,1.955,0.666667,0,CERRADO,1773865094,2026-03-18T20:20:20.286340+00:00,0.6636666666666667,HUD,fulll45|1773865094|C3|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:18:14.425795+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:22:31,1HZ75V,CALL,8.0,PENDIENTE,,57.76,48.24,3929.814,3921.1145000000006,1,1,0,-3,0,4,15.63,1.95375,0.666667,,PRE_TRADE,1773865351,2026-03-18T20:22:31.981345+00:00,,,fulll45|1773865351|C4|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:22:31.981345+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:24:35,1HZ75V,CALL,8.0,PÉRDIDA,-8.0,57.76,48.24,3929.814,3921.1145000000006,1,1,0,-3,0,4,15.63,1.95375,0.666667,0,CERRADO,1773865351,2026-03-18T20:24:35.679740+00:00,0.6635833333333334,HUD,fulll45|1773865351|C4|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:22:31.981345+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:25:40,1HZ10V,PUT,16.0,PENDIENTE,,41.9,34.81,9676.898,9678.744499999999,1,1,0,-4,1,5,31.25,1.953125,0.666667,,PRE_TRADE,1773865540,2026-03-18T20:25:40.671188+00:00,,,fulll45|1773865540|C5|1HZ10V|PUT|BUOUMG8VGG7BUHW|2026-03-18T20:25:40.671188+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:27:45,1HZ10V,PUT,16.0,PÉRDIDA,-16.0,41.9,34.81,9676.898,9678.744499999999,1,1,0,-4,1,5,31.25,1.953125,0.666667,0,CERRADO,1773865540,2026-03-18T20:27:45.147072+00:00,0.6635416666666667,HUD,fulll45|1773865540|C5|1HZ10V|PUT|BUOUMG8VGG7BUHW|2026-03-18T20:25:40.671188+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:29:27,1HZ50V,PUT,32.0,PENDIENTE,,54.92,59.07,323607.03599999996,323622.2525,1,1,0,-5,1,6,62.48,1.9525,0.666667,,PRE_TRADE,1773865767,2026-03-18T20:29:27.167263+00:00,,,fulll45|1773865767|C6|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T20:29:27.167263+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:31:32,1HZ50V,PUT,32.0,PÉRDIDA,-32.0,54.92,59.07,323607.03599999996,323622.2525,1,1,0,-5,1,6,62.48,1.9525,0.666667,0,CERRADO,1773865767,2026-03-18T20:31:32.385614+00:00,0.6635000000000001,HUD,fulll45|1773865767|C6|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T20:29:27.167263+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:32:20,1HZ50V,PUT,1.0,PENDIENTE,,72.04,58.62,323403.692,323541.817,1,1,0,-6,1,1,1.95,1.95,0.666667,,PRE_TRADE,1773865940,2026-03-18T20:32:20.213261+00:00,,,fulll45|1773865940|C1|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T20:32:20.212758+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:34:23,1HZ50V,PUT,1.0,GANANCIA,0.95,72.04,58.62,323403.692,323541.817,1,1,0,-6,1,1,1.95,1.95,0.666667,1,CERRADO,1773865940,2026-03-18T20:34:23.943784+00:00,0.6633333333333334,HUD,fulll45|1773865940|C1|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T20:32:20.212758+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:36:27,1HZ25V,PUT,1.0,PENDIENTE,,68.15,60.43,857303.2880000001,858026.1684999999,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773866187,2026-03-18T20:36:27.405772+00:00,,,fulll45|1773866187|C1|1HZ25V|PUT|BUOUMG8VGG7BUHW|2026-03-18T20:36:27.404767+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:38:35,1HZ75V,CALL,1.0,PENDIENTE,,44.45,37.92,3926.1839999999997,3920.9410000000003,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773866315,2026-03-18T20:38:35.546290+00:00,,,fulll45|1773866315|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:38:35.546290+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:40:39,1HZ75V,CALL,1.0,PÉRDIDA,-1.0,44.45,37.92,3926.1839999999997,3920.9410000000003,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1773866315,2026-03-18T20:40:39.276121+00:00,0.6633333333333334,HUD,fulll45|1773866315|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:38:35.546290+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:41:26,1HZ10V,CALL,2.0,PENDIENTE,,58.28,54.59,9685.476,9680.552,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773866486,2026-03-18T20:41:26.126311+00:00,,,fulll45|1773866486|C2|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:41:26.126311+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:43:29,1HZ10V,CALL,2.0,GANANCIA,1.91,58.28,54.59,9685.476,9680.552,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1773866486,2026-03-18T20:43:29.763935+00:00,0.6636666666666667,HUD,fulll45|1773866486|C2|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:41:26.126311+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:44:16,1HZ75V,CALL,1.0,PENDIENTE,,43.9,48.4,3935.346,3923.1964999999996,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773866656,2026-03-18T20:44:16.490979+00:00,,,fulll45|1773866656|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:44:16.490979+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:46:20,1HZ75V,CALL,1.0,PÉRDIDA,-1.0,43.9,48.4,3935.346,3923.1964999999996,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1773866656,2026-03-18T20:46:20.267020+00:00,0.6633333333333334,HUD,fulll45|1773866656|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:44:16.490979+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:47:24,1HZ75V,CALL,2.0,PENDIENTE,,39.95,43.73,3942.728,3927.8555000000006,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773866844,2026-03-18T20:47:24.180566+00:00,,,fulll45|1773866844|C2|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:47:24.180566+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:49:27,1HZ75V,CALL,2.0,GANANCIA,1.91,39.95,43.73,3942.728,3927.8555000000006,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1773866844,2026-03-18T20:49:27.679952+00:00,0.6636666666666667,HUD,fulll45|1773866844|C2|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:47:24.180566+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:51:31,1HZ50V,CALL,1.0,PENDIENTE,,54.77,51.92,323263.826,323121.2535,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773867091,2026-03-18T20:51:31.936988+00:00,,,fulll45|1773867091|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:51:31.936483+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:53:36,1HZ50V,CALL,1.0,PÉRDIDA,-1.0,54.77,51.92,323263.826,323121.2535,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1773867091,2026-03-18T20:53:36.272972+00:00,0.6633333333333334,HUD,fulll45|1773867091|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:51:31.936483+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:54:45,1HZ10V,CALL,2.0,PENDIENTE,,42.78,38.05,9690.258,9687.199,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773867285,2026-03-18T20:54:45.865068+00:00,,,fulll45|1773867285|C2|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:54:45.865068+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:56:49,1HZ10V,CALL,2.0,PÉRDIDA,-2.0,42.78,38.05,9690.258,9687.199,1,1,0,-1,0,2,3.91,1.955,0.666667,0,CERRADO,1773867285,2026-03-18T20:56:49.707625+00:00,0.6636666666666667,HUD,fulll45|1773867285|C2|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:54:45.865068+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:57:36,1HZ75V,CALL,4.0,PENDIENTE,,62.02,64.07,3949.84,3944.452,1,1,0,-2,0,3,7.82,1.955,0.666667,,PRE_TRADE,1773867456,2026-03-18T20:57:36.612835+00:00,,,fulll45|1773867456|C3|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:57:36.609680+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 15:59:40,1HZ75V,CALL,4.0,GANANCIA,3.82,62.02,64.07,3949.84,3944.452,1,1,0,-2,0,3,7.82,1.955,0.666667,1,CERRADO,1773867456,2026-03-18T20:59:40.200761+00:00,0.6636666666666667,HUD,fulll45|1773867456|C3|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T20:57:36.609680+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:00:28,1HZ75V,CALL,1.0,PENDIENTE,,59.15,61.08,3956.04,3948.0315,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773867628,2026-03-18T21:00:28.533522+00:00,,,fulll45|1773867628|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:00:28.533522+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:02:32,1HZ75V,CALL,1.0,GANANCIA,0.95,59.15,61.08,3956.04,3948.0315,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1773867628,2026-03-18T21:02:32.439231+00:00,0.6633333333333334,HUD,fulll45|1773867628|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:00:28.533522+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:14:21,1HZ75V,CALL,1.0,PENDIENTE,,59.26,47.72,3978.1519999999996,3962.268,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773868461,2026-03-18T21:14:21.093256+00:00,,,fulll45|1773868461|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:14:21.087763+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:16:34,1HZ75V,CALL,1.0,PENDIENTE,,93.76,53.27,3985.65,3966.657,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773868594,2026-03-18T21:16:34.248789+00:00,,,fulll45|1773868594|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:16:34.248789+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:18:38,1HZ75V,CALL,1.0,PÉRDIDA,-1.0,93.76,53.27,3985.65,3966.657,1,1,0,2,0,1,1.95,1.95,0.666667,0,CERRADO,1773868594,2026-03-18T21:18:38.344143+00:00,0.6115318840579711,SENAL,fulll45|1773868594|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:16:34.248789+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:19:28,1HZ100V,PUT,2.0,PENDIENTE,,58.86,53.94,1721.8139999999999,1726.9115000000002,1,1,0,-1,0,2,3.9,1.95,0.666667,,PRE_TRADE,1773868768,2026-03-18T21:19:28.564389+00:00,,,fulll45|1773868768|C2|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:19:28.564389+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:21:32,1HZ100V,PUT,2.0,GANANCIA,1.9,58.86,53.94,1721.8139999999999,1726.9115000000002,1,1,0,-1,0,2,3.9,1.95,0.666667,1,CERRADO,1773868768,2026-03-18T21:21:32.717190+00:00,0.6722109042553194,SENAL,fulll45|1773868768|C2|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:19:28.564389+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:26:01,1HZ50V,CALL,1.0,PENDIENTE,,71.67,38.14,323773.11,323650.353,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773869161,2026-03-18T21:26:01.996174+00:00,,,fulll45|1773869161|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:26:01.995143+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:29:37,1HZ100V,PUT,1.0,PENDIENTE,,30.45,33.38,1711.4900000000002,1717.9445,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773869377,2026-03-18T21:29:37.271493+00:00,,,fulll45|1773869377|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:29:37.270447+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:31:41,1HZ100V,PUT,1.0,GANANCIA,0.95,30.45,33.38,1711.4900000000002,1717.9445,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1773869377,2026-03-18T21:31:41.379187+00:00,0.6633333333333334,HUD,fulll45|1773869377|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:29:37.270447+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:34:40,1HZ100V,PUT,1.0,PENDIENTE,,11.19,22.73,1702.744,1712.0229999999997,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773869680,2026-03-18T21:34:40.502473+00:00,,,fulll45|1773869680|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:34:40.502473+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:36:43,1HZ100V,PUT,1.0,PÉRDIDA,-1.0,11.19,22.73,1702.744,1712.0229999999997,1,1,0,2,0,1,1.95,1.95,0.666667,0,CERRADO,1773869680,2026-03-18T21:36:43.772144+00:00,0.6471920918367349,SENAL,fulll45|1773869680|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:34:40.502473+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:37:29,1HZ50V,PUT,2.0,PENDIENTE,,45.15,45.68,323304.566,323591.3975,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773869849,2026-03-18T21:37:29.452345+00:00,,,fulll45|1773869849|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:37:29.452345+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:39:33,1HZ50V,PUT,2.0,GANANCIA,1.91,45.15,45.68,323304.566,323591.3975,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1773869849,2026-03-18T21:39:33.215451+00:00,0.8165200000000001,SENAL,fulll45|1773869849|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:37:29.452345+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:40:19,1HZ100V,PUT,1.0,PENDIENTE,,22.37,19.41,1694.502,1704.2925,1,0,1,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773870019,2026-03-18T21:40:19.684357+00:00,,,fulll45|1773870019|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:40:19.681624+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:42:23,1HZ100V,PUT,1.0,GANANCIA,0.95,22.37,19.41,1694.502,1704.2925,1,0,1,1,0,1,1.95,1.95,0.666667,1,CERRADO,1773870019,2026-03-18T21:42:23.907402+00:00,0.6533333333333334,HUD,fulll45|1773870019|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:40:19.681624+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:43:11,1HZ100V,PUT,1.0,PENDIENTE,,27.18,22.34,1691.502,1701.05,1,1,1,2,0,1,1.95,1.95,1.0,,PRE_TRADE,1773870191,2026-03-18T21:43:11.529175+00:00,,,fulll45|1773870191|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:43:11.529175+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:45:15,1HZ100V,PUT,1.0,GANANCIA,0.95,27.18,22.34,1691.502,1701.05,1,1,1,2,0,1,1.95,1.95,1.0,1,CERRADO,1773870191,2026-03-18T21:45:15.414110+00:00,0.760757371794872,SENAL,fulll45|1773870191|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:43:11.529175+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:46:19,1HZ50V,CALL,1.0,PENDIENTE,,65.47,70.57,323714.058,323555.076,1,0,1,3,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773870379,2026-03-18T21:46:19.518375+00:00,,,fulll45|1773870379|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:46:19.518375+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:48:23,1HZ50V,CALL,1.0,GANANCIA,0.95,65.47,70.57,323714.058,323555.076,1,0,1,3,0,1,1.95,1.95,0.666667,1,CERRADO,1773870379,2026-03-18T21:48:23.227308+00:00,0.8189780660377362,SENAL,fulll45|1773870379|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:46:19.518375+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:49:08,1HZ25V,CALL,1.0,PENDIENTE,,35.96,36.56,860649.692,860277.9055,1,1,0,4,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773870548,2026-03-18T21:49:08.845589+00:00,,,fulll45|1773870548|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:49:08.845086+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:51:12,1HZ25V,CALL,1.0,PÉRDIDA,-1.0,35.96,36.56,860649.692,860277.9055,1,1,0,4,0,1,1.95,1.95,0.666667,0,CERRADO,1773870548,2026-03-18T21:51:12.332208+00:00,0.7747000000000002,SENAL,fulll45|1773870548|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:49:08.845086+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:54:14,1HZ50V,PUT,2.0,PENDIENTE,,62.17,58.04,323118.88,323410.76699999993,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773870854,2026-03-18T21:54:14.537500+00:00,,,fulll45|1773870854|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:54:14.537500+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:56:18,1HZ50V,PUT,2.0,GANANCIA,1.91,62.17,58.04,323118.88,323410.76699999993,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1773870854,2026-03-18T21:56:18.339173+00:00,0.749276893939394,SENAL,fulll45|1773870854|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:54:14.537500+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:57:03,1HZ75V,CALL,1.0,PENDIENTE,,56.72,64.93,3985.6279999999997,3977.7395000000006,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773871023,2026-03-18T21:57:03.237237+00:00,,,fulll45|1773871023|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:57:03.235148+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:59:06,1HZ75V,CALL,1.0,PÉRDIDA,-1.0,56.72,64.93,3985.6279999999997,3977.7395000000006,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1773871023,2026-03-18T21:59:06.672037+00:00,0.6633333333333334,HUD,fulll45|1773871023|C1|1HZ75V|CALL|BUOUMG8VGG7BUHW|2026-03-18T21:57:03.235148+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 16:59:51,1HZ50V,PUT,2.0,PENDIENTE,,71.31,57.61,323087.60800000007,323323.436,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773871191,2026-03-18T21:59:51.867003+00:00,,,fulll45|1773871191|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:59:51.867003+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:01:55,1HZ50V,PUT,2.0,PÉRDIDA,-2.0,71.31,57.61,323087.60800000007,323323.436,1,1,0,-1,0,2,3.91,1.955,0.666667,0,CERRADO,1773871191,2026-03-18T22:01:55.206779+00:00,0.6083615314327485,SENAL,fulll45|1773871191|C2|1HZ50V|PUT|BUOUMG8VGG7BUHW|2026-03-18T21:59:51.867003+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:02:54,1HZ100V,PUT,4.0,PENDIENTE,,42.07,46.94,1693.6979999999999,1697.797,1,1,0,-2,0,3,7.81,1.9525,0.666667,,PRE_TRADE,1773871374,2026-03-18T22:02:54.734346+00:00,,,fulll45|1773871374|C3|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T22:02:54.734346+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:04:58,1HZ100V,PUT,4.0,PÉRDIDA,-4.0,42.07,46.94,1693.6979999999999,1697.797,1,1,0,-2,0,3,7.81,1.9525,0.666667,0,CERRADO,1773871374,2026-03-18T22:04:58.167305+00:00,0.6635000000000001,HUD,fulll45|1773871374|C3|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T22:02:54.734346+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:05:43,1HZ10V,CALL,8.0,PENDIENTE,,51.12,61.27,9711.808,9709.8085,1,1,0,-3,0,4,15.63,1.95375,0.666667,,PRE_TRADE,1773871543,2026-03-18T22:05:43.269320+00:00,,,fulll45|1773871543|C4|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T22:05:43.269320+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:07:47,1HZ10V,CALL,8.0,GANANCIA,7.63,51.12,61.27,9711.808,9709.8085,1,1,0,-3,0,4,15.63,1.95375,0.666667,1,CERRADO,1773871543,2026-03-18T22:07:47.043857+00:00,0.6635833333333334,HUD,fulll45|1773871543|C4|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T22:05:43.269320+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:08:33,1HZ100V,PUT,1.0,PENDIENTE,,36.84,37.49,1693.464,1697.3939999999998,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773871713,2026-03-18T22:08:33.085293+00:00,,,fulll45|1773871713|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T22:08:33.085293+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:10:36,1HZ100V,PUT,1.0,PÉRDIDA,-1.0,36.84,37.49,1693.464,1697.3939999999998,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1773871713,2026-03-18T22:10:36.877923+00:00,0.6633333333333334,HUD,fulll45|1773871713|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW|2026-03-18T22:08:33.085293+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:11:22,1HZ10V,CALL,2.0,PENDIENTE,,52.33,49.25,9714.789999999999,9712.113,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773871882,2026-03-18T22:11:22.099050+00:00,,,fulll45|1773871882|C2|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T22:11:22.097964+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:13:25,1HZ10V,CALL,2.0,GANANCIA,1.91,52.33,49.25,9714.789999999999,9712.113,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1773871882,2026-03-18T22:13:25.697417+00:00,0.6636666666666667,HUD,fulll45|1773871882|C2|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T22:11:22.097964+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:14:13,1HZ10V,CALL,1.0,PENDIENTE,,45.9,58.57,9718.75,9713.983499999998,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773872053,2026-03-18T22:14:13.154811+00:00,,,fulll45|1773872053|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T22:14:13.154811+00:00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:16:16,1HZ10V,CALL,1.0,PÉRDIDA,-1.0,45.9,58.57,9718.75,9713.983499999998,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1773872053,2026-03-18T22:16:16.404679+00:00,0.6633333333333334,HUD,fulll45|1773872053|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW|2026-03-18T22:14:13.154811+00:00,0.6,LOW_DATA,True,,,,,,,,,,,,,,,,,,,,
2026-03-18 17:17:03,1HZ50V,CALL,2.0,PENDIENTE,,72.26,65.92,323506.74600000004,322971.32149999996,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773872223,2026-03-18T22:17:03.597664+00:00,,,fulll45|1773872223|C2|1HZ50V|CALL|BUOUMG8VGG7BUHW|2026-03-18T22:17:03.597664+00:00,,,,,,,,,,,,,,,,,,,,,,,
